EJECUCIÓN DE GASTOS ALCALDÍA MUNICIPAL CHIQUIZA Del 01/01/2025 Al 30/09/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CÓDIGO,DESCRIPCIÓN,ULT. NIVEL,FUENTE,DESCRIPCIÓN FTE.,FTE LEY 715,UNIDAD,SECTOR,PROGRAMA,PRODUCTO,DEPENDENCIA,BPIN,PTO. INICIAL,ADICIÓN,REDUCCIÓN,CRÉDITO,CONTRACRÉDITO,PTO. DEFINITIVO,DISPONIBILIDAD,CANCEL. C.D.P.,REGISTRO,CANCEL. C.R.P.,OBLIGACIONES,CANCEL. O.,PAGOS,SALDO DE APROPIACIÓN,SALDO DISPONIBLE,SALDO COMPROMISOS,SALDO OBLIGACIONES
4129,2.1.1.01.02.001,APORTES A LA SEGURIDAD SOCIAL EN PENSIONES, No ,NA,N/A,,NA,,,,,,"66,420,156.00",0.00,0.00,"4,222,000.00",0.00,"70,642,156.00","50,579,007.00",0.00,"50,579,007.00",0.00,"50,579,007.00",0.00,"50,579,007.00","20,063,149.00",0.00,0.00,0.00
4129,2.1.1.01.02.001.01,Aportes A La Seguridad Social En Pensiones - DEP: ADMINISTRACIÓN CENTRAL, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,16. ADMINISTRACIÓN CENTRAL,,"46,751,304.00",0.00,0.00,0.00,0.00,"46,751,304.00","34,819,094.00",0.00,"34,819,094.00",0.00,"34,819,094.00",0.00,"34,819,094.00","11,932,210.00",0.00,0.00,0.00
4130,2.1.1.01.02.001.02,Aportes A La Seguridad Social En Pensiones - DEP: CONCEJO, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,18. CONCEJO,,"2,040,480.00",0.00,0.00,"10,000.00",0.00,"2,050,480.00","1,537,200.00",0.00,"1,537,200.00",0.00,"1,537,200.00",0.00,"1,537,200.00","513,280.00",0.00,0.00,0.00
4131,2.1.1.01.02.001.03,Aportes A La Seguridad Social En Pensiones - DEP: PERSONERIA, Si ,1.2.1.0.00,INGRESOS CORRIENTES DE LIBRE DESTINACION, ,U1,,, ,20. PERSONERIA,,"11,961,804.00",0.00,0.00,0.00,0.00,"11,961,804.00","8,934,915.00",0.00,"8,934,915.00",0.00,"8,934,915.00",0.00,"8,934,915.00","3,026,889.00",0.00,0.00,0.00
4132,2.1.1.01.02.001.04,Aportes A La Seguridad Social En Pensiones -Acueducto - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"1,813,044.00",0.00,0.00,"2,100,000.00",0.00,"3,913,044.00","1,956,785.00",0.00,"1,956,785.00",0.00,"1,956,785.00",0.00,"1,956,785.00","1,956,259.00",0.00,0.00,0.00
4133,2.1.1.01.02.001.05,Aportes A La Seguridad Social En Pensiones -Alcantarillado - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"1,813,044.00",0.00,0.00,"2,100,000.00",0.00,"3,913,044.00","1,827,385.00",0.00,"1,827,385.00",0.00,"1,827,385.00",0.00,"1,827,385.00","2,085,659.00",0.00,0.00,0.00
4134,2.1.1.01.02.001.06,Aportes A La Seguridad Social En Pensiones -Aseo - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"2,040,480.00",0.00,0.00,"12,000.00",0.00,"2,052,480.00","1,503,628.00",0.00,"1,503,628.00",0.00,"1,503,628.00",0.00,"1,503,628.00","548,852.00",0.00,0.00,0.00
4135,2.1.1.01.02.002,APORTES A LA SEGURIDAD SOCIAL EN SALUD, No ,NA,N/A,,NA,,,,,,"47,047,608.00",0.00,0.00,"3,420,000.00",0.00,"50,467,608.00","36,019,307.00",0.00,"36,019,307.00",0.00,"36,019,307.00",0.00,"36,019,307.00","14,448,301.00",0.00,0.00,0.00
4135,2.1.1.01.02.002.01,Aportes A La Seguridad Social En Salud - DEP: ADMINISTRACIÓN CENTRAL, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,16. ADMINISTRACIÓN CENTRAL,,"33,115,500.00",0.00,0.00,0.00,0.00,"33,115,500.00","24,765,094.00",0.00,"24,765,094.00",0.00,"24,765,094.00",0.00,"24,765,094.00","8,350,406.00",0.00,0.00,0.00
4136,2.1.1.01.02.002.02,Aportes A La Seguridad Social En Salud - DEP: CONCEJO, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,18. CONCEJO,,"1,445,340.00",0.00,0.00,"10,000.00",0.00,"1,455,340.00","1,089,000.00",0.00,"1,089,000.00",0.00,"1,089,000.00",0.00,"1,089,000.00","366,340.00",0.00,0.00,0.00
4137,2.1.1.01.02.002.03,Aportes A La Seguridad Social En Salud - DEP: PERSONERIA, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,20. PERSONERIA,,"8,472,948.00",0.00,0.00,0.00,0.00,"8,472,948.00","6,345,715.00",0.00,"6,345,715.00",0.00,"6,345,715.00",0.00,"6,345,715.00","2,127,233.00",0.00,0.00,0.00
4138,2.1.1.01.02.002.04,Aportes A La Seguridad Social En Salud -Acueduco - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"1,284,240.00",0.00,0.00,"1,700,000.00",0.00,"2,984,240.00","1,427,635.00",0.00,"1,427,635.00",0.00,"1,427,635.00",0.00,"1,427,635.00","1,556,605.00",0.00,0.00,0.00
4139,2.1.1.01.02.002.05,Aportes A La Seguridad Social En Salud -Alcantarillado - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"1,284,240.00",0.00,0.00,"1,700,000.00",0.00,"2,984,240.00","1,326,535.00",0.00,"1,326,535.00",0.00,"1,326,535.00",0.00,"1,326,535.00","1,657,705.00",0.00,0.00,0.00
4140,2.1.1.01.02.002.06,Aportes A La Seguridad Social En Salud -Aseo - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"1,445,340.00",0.00,0.00,"10,000.00",0.00,"1,455,340.00","1,065,328.00",0.00,"1,065,328.00",0.00,"1,065,328.00",0.00,"1,065,328.00","390,012.00",0.00,0.00,0.00
4141,2.1.1.01.02.003,APORTES DE CESANTÍAS, No ,NA,N/A,,NA,,,,,,"64,823,854.94",0.00,0.00,"300,000.00","330,300.00","64,793,554.94","8,648,714.00",0.00,"8,648,714.00",0.00,"8,648,714.00",0.00,"8,648,714.00","56,144,840.94",0.00,0.00,0.00
4141,2.1.1.01.02.003.01,Aportes De Cesantías - DEP: ADMINISTRACIÓN CENTRAL, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,16. ADMINISTRACIÓN CENTRAL,,"45,169,278.00",0.00,0.00,0.00,0.00,"45,169,278.00","2,530,761.00",0.00,"2,530,761.00",0.00,"2,530,761.00",0.00,"2,530,761.00","42,638,517.00",0.00,0.00,0.00
4142,2.1.1.01.02.003.02,Aportes De Cesantías - DEP: CONCEJO, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,18. CONCEJO,,"2,079,818.00",0.00,0.00,"300,000.00",0.00,"2,379,818.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,379,818.00",0.00,0.00,0.00
4143,2.1.1.01.02.003.03,Aportes De Cesantías - DEP: PERSONERIA, Si ,1.2.1.0.00,INGRESOS CORRIENTES DE LIBRE DESTINACION, ,U1,,, ,20. PERSONERIA,,"11,905,044.94",0.00,0.00,0.00,0.00,"11,905,044.94","5,311,619.00",0.00,"5,311,619.00",0.00,"5,311,619.00",0.00,"5,311,619.00","6,593,425.94",0.00,0.00,0.00
4144,2.1.1.01.02.003.04,Aportes De Cesantías -Acueducto - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"1,794,948.00",0.00,0.00,0.00,0.00,"1,794,948.00","403,167.00",0.00,"403,167.00",0.00,"403,167.00",0.00,"403,167.00","1,391,781.00",0.00,0.00,0.00
4145,2.1.1.01.02.003.05,Aportes De Cesantías -Alcantarillado - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"1,794,948.00",0.00,0.00,0.00,0.00,"1,794,948.00","403,167.00",0.00,"403,167.00",0.00,"403,167.00",0.00,"403,167.00","1,391,781.00",0.00,0.00,0.00
4146,2.1.1.01.02.003.06,Aportes De Cesantías -Aseo - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"2,079,818.00",0.00,0.00,0.00,"330,300.00","1,749,518.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,749,518.00",0.00,0.00,0.00
4147,2.1.1.01.02.004,APORTES A CAJAS DE COMPENSACIÓN FAMILIAR, No ,NA,N/A,,NA,,,,,,"22,140,043.48",0.00,0.00,"1,130,000.00",0.00,"23,270,043.48","16,599,200.00",0.00,"16,599,200.00",0.00,"16,599,200.00",0.00,"16,599,200.00","6,670,843.48",0.00,0.00,0.00
4147,2.1.1.01.02.004.01,Aportes A Cajas De Compensación Familiar - DEP: ADMINISTRACIÓN CENTRAL, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,16. ADMINISTRACIÓN CENTRAL,,"15,583,759.00",0.00,0.00,0.00,0.00,"15,583,759.00","11,471,000.00",0.00,"11,471,000.00",0.00,"11,471,000.00",0.00,"11,471,000.00","4,112,759.00",0.00,0.00,0.00
4148,2.1.1.01.02.004.02,Aportes A Cajas De Compensación Familiar - DEP: CONCEJO, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,18. CONCEJO,,"680,160.00",0.00,0.00,"5,000.00",0.00,"685,160.00","513,000.00",0.00,"513,000.00",0.00,"513,000.00",0.00,"513,000.00","172,160.00",0.00,0.00,0.00
4149,2.1.1.01.02.004.03,Aportes A Cajas De Compensación Familiar - DEP: PERSONERIA, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,20. PERSONERIA,,"3,987,268.48",0.00,0.00,0.00,0.00,"3,987,268.48","2,936,400.00",0.00,"2,936,400.00",0.00,"2,936,400.00",0.00,"2,936,400.00","1,050,868.48",0.00,0.00,0.00
4150,2.1.1.01.02.004.04,Aportes A Cajas De Compensación Familiar -Acueducto - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"604,348.00",0.00,0.00,"560,000.00",0.00,"1,164,348.00","604,750.00",0.00,"604,750.00",0.00,"604,750.00",0.00,"604,750.00","559,598.00",0.00,0.00,0.00
4151,2.1.1.01.02.004.05,Aportes A Cajas De Compensación Familiar -Alcantarillado - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"604,348.00",0.00,0.00,"560,000.00",0.00,"1,164,348.00","572,450.00",0.00,"572,450.00",0.00,"572,450.00",0.00,"572,450.00","591,898.00",0.00,0.00,0.00
4152,2.1.1.01.02.004.06,Aportes A Cajas De Compensación Familiar -Aseo - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"680,160.00",0.00,0.00,"5,000.00",0.00,"685,160.00","501,600.00",0.00,"501,600.00",0.00,"501,600.00",0.00,"501,600.00","183,560.00",0.00,0.00,0.00
4153,2.1.1.01.02.005,APORTES GENERALES AL SISTEMA DE RIESGOS LABORALES, No ,NA,N/A,,NA,,,,,,"3,114,974.35",0.00,0.00,"495,300.00",0.00,"3,610,274.35","2,688,700.00",0.00,"2,688,700.00",0.00,"2,688,700.00",0.00,"2,688,700.00","921,574.35",0.00,0.00,0.00
4153,2.1.1.01.02.005.01,Aportes Generales Al Sistema De Riesgos Laborales - DEP: ADMINISTRACIÓN CENTRAL, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,16. ADMINISTRACIÓN CENTRAL,,"2,033,681.00",0.00,0.00,0.00,0.00,"2,033,681.00","1,777,700.00",0.00,"1,777,700.00",0.00,"1,777,700.00",0.00,"1,777,700.00","255,981.00",0.00,0.00,0.00
4154,2.1.1.01.02.005.02,Aportes Generales Al Sistema De Riesgos Laborales - DEP: CONCEJO, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,18. CONCEJO,,"88,761.00",0.00,0.00,"5,000.00",0.00,"93,761.00","67,500.00",0.00,"67,500.00",0.00,"67,500.00",0.00,"67,500.00","26,261.00",0.00,0.00,0.00
4155,2.1.1.01.02.005.03,Aportes Generales Al Sistema De Riesgos Laborales - DEP: PERSONERIA, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,20. PERSONERIA,,"746,037.35",0.00,0.00,0.00,0.00,"746,037.35","383,800.00",0.00,"383,800.00",0.00,"383,800.00",0.00,"383,800.00","362,237.35",0.00,0.00,0.00
4156,2.1.1.01.02.005.04,Aportes Generales Al Sistema De Riesgos Laborales -Acueducto - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"78,867.00",0.00,0.00,"80,000.00",0.00,"158,867.00","79,250.00",0.00,"79,250.00",0.00,"79,250.00",0.00,"79,250.00","79,617.00",0.00,0.00,0.00
4157,2.1.1.01.02.005.05,Aportes Generales Al Sistema De Riesgos Laborales -Alcantarillado - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"78,867.00",0.00,0.00,"80,000.00",0.00,"158,867.00","75,050.00",0.00,"75,050.00",0.00,"75,050.00",0.00,"75,050.00","83,817.00",0.00,0.00,0.00
4158,2.1.1.01.02.005.06,Aportes Generales Al Sistema De Riesgos Laborales -Aseo - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"88,761.00",0.00,0.00,"330,300.00",0.00,"419,061.00","305,400.00",0.00,"305,400.00",0.00,"305,400.00",0.00,"305,400.00","113,661.00",0.00,0.00,0.00
4159,2.1.1.01.02.006,APORTES AL ICBF, No ,NA,N/A,,NA,,,,,,"16,605,032.36",0.00,0.00,"810,000.00",0.00,"17,415,032.36","12,452,800.00",0.00,"12,452,800.00",0.00,"12,452,800.00",0.00,"12,452,800.00","4,962,232.36",0.00,0.00,0.00
4159,2.1.1.01.02.006.01,Aportes Al Icbf - DEP: ADMINISTRACIÓN CENTRAL, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,16. ADMINISTRACIÓN CENTRAL,,"11,687,819.00",0.00,0.00,0.00,0.00,"11,687,819.00","8,605,400.00",0.00,"8,605,400.00",0.00,"8,605,400.00",0.00,"8,605,400.00","3,082,419.00",0.00,0.00,0.00
4160,2.1.1.01.02.006.02,Aportes Al Icbf - DEP: CONCEJO, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,18. CONCEJO,,"510,120.00",0.00,0.00,"5,000.00",0.00,"515,120.00","385,200.00",0.00,"385,200.00",0.00,"385,200.00",0.00,"385,200.00","129,920.00",0.00,0.00,0.00
4161,2.1.1.01.02.006.03,Aportes Al Icbf - DEP: PERSONERIA, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,20. PERSONERIA,,"2,990,451.36",0.00,0.00,0.00,0.00,"2,990,451.36","2,202,400.00",0.00,"2,202,400.00",0.00,"2,202,400.00",0.00,"2,202,400.00","788,051.36",0.00,0.00,0.00
4162,2.1.1.01.02.006.04,Aportes Al Icbf -Acueducto - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"453,261.00",0.00,0.00,"400,000.00",0.00,"853,261.00","453,700.00",0.00,"453,700.00",0.00,"453,700.00",0.00,"453,700.00","399,561.00",0.00,0.00,0.00
4163,2.1.1.01.02.006.05,Aportes Al Icbf -Alcantarillado - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"453,261.00",0.00,0.00,"400,000.00",0.00,"853,261.00","429,500.00",0.00,"429,500.00",0.00,"429,500.00",0.00,"429,500.00","423,761.00",0.00,0.00,0.00
4164,2.1.1.01.02.006.06,Aportes Al Icbf -Aseo - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"510,120.00",0.00,0.00,"5,000.00",0.00,"515,120.00","376,600.00",0.00,"376,600.00",0.00,"376,600.00",0.00,"376,600.00","138,520.00",0.00,0.00,0.00
4165,2.1.1.01.02.007,APORTES AL SENA, No ,NA,N/A,,NA,,,,,,"2,767,504.56",0.00,0.00,"168,000.00",0.00,"2,935,504.56","2,081,500.00",0.00,"2,081,500.00",0.00,"2,081,500.00",0.00,"2,081,500.00","854,004.56",0.00,0.00,0.00
4165,2.1.1.01.02.007.01,Aportes Al Sena - DEP: ADMINISTRACIÓN CENTRAL, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,16. ADMINISTRACIÓN CENTRAL,,"1,947,970.00",0.00,0.00,0.00,0.00,"1,947,970.00","1,438,200.00",0.00,"1,438,200.00",0.00,"1,438,200.00",0.00,"1,438,200.00","509,770.00",0.00,0.00,0.00
4166,2.1.1.01.02.007.02,Aportes Al Sena - DEP: CONCEJO, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,18. CONCEJO,,"85,020.00",0.00,0.00,"5,000.00",0.00,"90,020.00","64,800.00",0.00,"64,800.00",0.00,"64,800.00",0.00,"64,800.00","25,220.00",0.00,0.00,0.00
4167,2.1.1.01.02.007.03,Aportes Al Sena - DEP: PERSONERIA, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,20. PERSONERIA,,"498,408.56",0.00,0.00,0.00,0.00,"498,408.56","367,600.00",0.00,"367,600.00",0.00,"367,600.00",0.00,"367,600.00","130,808.56",0.00,0.00,0.00
4168,2.1.1.01.02.007.04,Aportes Al Sena -Acueducto - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"75,543.00",0.00,0.00,"80,000.00",0.00,"155,543.00","75,800.00",0.00,"75,800.00",0.00,"75,800.00",0.00,"75,800.00","79,743.00",0.00,0.00,0.00
4169,2.1.1.01.02.007.05,Aportes Al Sena -Alcantarillado - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"75,543.00",0.00,0.00,"80,000.00",0.00,"155,543.00","71,800.00",0.00,"71,800.00",0.00,"71,800.00",0.00,"71,800.00","83,743.00",0.00,0.00,0.00
4170,2.1.1.01.02.007.06,Aportes Al Sena -Aseo - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"85,020.00",0.00,0.00,"3,000.00",0.00,"88,020.00","63,300.00",0.00,"63,300.00",0.00,"63,300.00",0.00,"63,300.00","24,720.00",0.00,0.00,0.00
4171,2.1.1.01.02.008,APORTES A LA ESAP, No ,NA,N/A,,NA,,,,,,"2,767,504.56",0.00,0.00,"168,000.00",0.00,"2,935,504.56","2,081,500.00",0.00,"2,081,500.00",0.00,"2,081,500.00",0.00,"2,081,500.00","854,004.56",0.00,0.00,0.00
4171,2.1.1.01.02.008.01,Aportes A La Esap - DEP: ADMINISTRACIÓN CENTRAL, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,16. ADMINISTRACIÓN CENTRAL,,"1,947,970.00",0.00,0.00,0.00,0.00,"1,947,970.00","1,438,200.00",0.00,"1,438,200.00",0.00,"1,438,200.00",0.00,"1,438,200.00","509,770.00",0.00,0.00,0.00
4172,2.1.1.01.02.008.02,Aportes A La Esap - DEP: CONCEJO, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,18. CONCEJO,,"85,020.00",0.00,0.00,"5,000.00",0.00,"90,020.00","64,800.00",0.00,"64,800.00",0.00,"64,800.00",0.00,"64,800.00","25,220.00",0.00,0.00,0.00
4173,2.1.1.01.02.008.03,Aportes A La Esap - DEP: PERSONERIA, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,20. PERSONERIA,,"498,408.56",0.00,0.00,0.00,0.00,"498,408.56","367,600.00",0.00,"367,600.00",0.00,"367,600.00",0.00,"367,600.00","130,808.56",0.00,0.00,0.00
4174,2.1.1.01.02.008.04,Aportes A La Esap -Acueducto - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"75,543.00",0.00,0.00,"80,000.00",0.00,"155,543.00","75,800.00",0.00,"75,800.00",0.00,"75,800.00",0.00,"75,800.00","79,743.00",0.00,0.00,0.00
4175,2.1.1.01.02.008.05,Aportes A La Esap -Alcantarillado - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"75,543.00",0.00,0.00,"80,000.00",0.00,"155,543.00","71,800.00",0.00,"71,800.00",0.00,"71,800.00",0.00,"71,800.00","83,743.00",0.00,0.00,0.00
4176,2.1.1.01.02.008.06,Aportes A La Esap -Aseo - DEP: SERVICIOS PÚBLICOS, Si ,1.2.3.2.27,VENTA DE BIENES Y SERVICIOS CON DESTINACION ESPECIFICA LEGAL, ,USP,,, ,23. SERVICIOS PÚBLICOS,,"85,020.00",0.00,0.00,"3,000.00",0.00,"88,020.00","63,300.00",0.00,"63,300.00",0.00,"63,300.00",0.00,"63,300.00","24,720.00",0.00,0.00,0.00
4177,2.1.1.01.02.009,APORTES A ESCUELAS INDUSTRIALES E INSTITUTOS TÉCNICOS, No ,NA,N/A,,NA,,,,,,"5,535,011.12",0.00,0.00,"308,000.00",0.00,"5,843,011.12","4,155,200.00",0.00,"4,155,200.00",0.00,"4,155,200.00",0.00,"4,155,200.00","1,687,811.12",0.00,0.00,0.00
4177,2.1.1.01.02.009.01,Aportes A Escuelas Industriales E Institutos Técnicos - DEP: ADMINISTRACIÓN CENTRAL, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,16. ADMINISTRACIÓN CENTRAL,,"3,895,940.00",0.00,0.00,0.00,0.00,"3,895,940.00","2,870,900.00",0.00,"2,870,900.00",0.00,"2,870,900.00",0.00,"2,870,900.00","1,025,040.00",0.00,0.00,0.00
4178,2.1.1.01.02.009.02,Aportes A Escuelas Industriales E Institutos Técnicos - DEP: CONCEJO, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,18. CONCEJO,,"170,040.00",0.00,0.00,"5,000.00",0.00,"175,040.00","128,700.00",0.00,"128,700.00",0.00,"128,700.00",0.00,"128,700.00","46,340.00",0.00,0.00,0.00
4179,2.1.1.01.02.009.03,Aportes A Escuelas Industriales E Institutos Técnicos - DEP: PERSONERIA, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,,, ,20. PERSONERIA,,"996,817.12",0.00,0.00,0.00,0.00,"996,817.12","734,600.00",0.00,"734,600.00",0.00,"734,600.00",0.00,"734,600.00","262,217.12",0.00,0.00,0.00
